,district,Seat,Constituency_Title,Candidate_Name,Part,Votes,Total_Valid_Votes,Total_Rejected_Votes,Total_Votes,Total_Registered_Voters,Turnout
2982,Karachi,Karachi,NA-247,GHAZIA ALI,Grand Democratic Alliance,262,0,0,0,0,40.27 %
2983,Karachi,Karachi,NA-247,MATI UR REHMAN,Pakistan Kissan Ittehad(Ch. Anwar),205,0,0,0,0,40.27 %
2984,Karachi,Karachi,NA-247,RAJ KUMAR,Independent,53,0,0,0,0,40.27 %
2985,Karachi,Karachi,NA-247,AFTAB HUSSAIN LAKHO,Independent,66,0,0,0,0,40.27 %
2986,Karachi,Karachi,NA-247,AFNAN ULLAH KHAN,Pakistan Muslim League (N),18130,0,0,0,0,40.27 %
2987,Karachi,Karachi,NA-247,NADIR KHAN JAMALI,Independent,84,0,0,0,0,40.27 %
2988,Karachi,Karachi,NA-247,ALI NAWAB,Pakistan Sunni Tehreek,189,0,0,0,0,40.27 %
2989,Karachi,Karachi,NA-247,ABDUL JALIL KHAN,Independent,352,0,0,0,0,40.27 %
2990,Karachi,Karachi,NA-247,NAEEM UDDIN,Independent,139,0,0,0,0,40.27 %
2991,Karachi,Karachi,NA-247,ABDUL AZIZ MEMON,Pakistan Peoples Party Parliamentarians,19552,0,0,0,0,40.27 %
2992,Karachi,Karachi,NA-247,FAUZIA KASURI,Pak Sarzameen Party,5448,0,0,0,0,40.27 %
2993,Karachi,Karachi,NA-247,SYED ZAMAN ALI JAFRI,Tehreek-e-Labbaik Pakistan,24680,0,0,0,0,40.27 %
2994,Karachi,Karachi,NA-247,ABDUL WAHAB,Pakistan Justice & Democratic Party,450,0,0,0,0,40.27 %
2995,Karachi,Karachi,NA-247,ABDUL HABIB,Independent,485,0,0,0,0,40.27 %
2996,Karachi,Karachi,NA-247,DEEDAR ALI,Independent,335,0,0,0,0,40.27 %
2997,Karachi,Karachi,NA-247,Muhammad Jibran Nasir,Independent,6462,0,0,0,0,40.27 %
2998,Karachi,Karachi,NA-247,NASREEN JALIL,Independent,114,0,0,0,0,40.27 %
2999,Karachi,Karachi,NA-247,SAYYID MANSOOB HASAN,Independent,1354,0,0,0,0,40.27 %
3000,Karachi,Karachi,NA-247,FAUZIA AQEEL LARI,Independent,57,0,0,0,0,40.27 %
3001,Karachi,Karachi,NA-247,Muhammad Farooq Sattar,Muttahida Qaumi Movement Pakistan,24146,0,0,0,0,40.27 %
3002,Karachi,Karachi,NA-248,Abdul Qadir Patel,Pakistan Peoples Party Parliamentarians,35124,121594,3078,124672,303258,41.11 %
3003,Karachi,Karachi,NA-248,Abdul Majeed,Independent,490,0,0,0,0,41.11 %
3004,Karachi,Karachi,NA-248,Afshan Qamber Ali,Muttahida Qaumi Movement Pakistan,1432,0,0,0,0,41.11 %
3005,Karachi,Karachi,NA-248,Asghar Mehmood,Tehreek-e-Labbaik Pakistan,13797,0,0,0,0,41.11 %
3006,Karachi,Karachi,NA-248,Bashir Ahmed,Independent,215,0,0,0,0,41.11 %
3007,Karachi,Karachi,NA-248,Gull Muhammad Afridi,Muttahida Majlis-e-Amal Pakistan,8967,0,0,0,0,41.11 %
3008,Karachi,Karachi,NA-248,Hafiz Aurangzaib,Pakistan Rah-e-Haq Party,3941,0,0,0,0,41.11 %
3009,Karachi,Karachi,NA-248,Muhammad Alauddin,Pakistan Muslim League (Sher-e-Bangal),491,0,0,0,0,41.11 %
3010,Karachi,Karachi,NA-248,Muhammad Salman Khan,Pakistan Muslim League (N),20732,0,0,0,0,41.11 %
3011,Karachi,Karachi,NA-248,Muhammad Yousaf,Pak Sarzameen Party,2168,0,0,0,0,41.11 %
3012,Karachi,Karachi,NA-248,Sardar Aziz,Pakistan Tehreek-e-Insaf,34101,0,0,0,0,41.11 %
3013,Karachi,Karachi,NA-248,Subhan Ali,Independent,134,0,0,0,0,41.11 %
3014,Karachi,Karachi,NA-249,Muhammad Faisal Vawda,Pakistan Tehreek-e-Insaf,35344,128501,2684,131185,331430,39.58 %
3015,Karachi,Karachi,NA-249,Abdul Qayyum Khan Kundi,Independent,202,0,0,0,0,39.58 %
3016,Karachi,Karachi,NA-249,Abdul Sattar,Grand Democratic Alliance,228,0,0,0,0,39.58 %
3017,Karachi,Karachi,NA-249,Abid Hussain,Tehreek-e-Labbaik Pakistan,23981,0,0,0,0,39.58 %
3018,Karachi,Karachi,NA-249,Ali Akber,Independent,138,0,0,0,0,39.58 %
3019,Karachi,Karachi,NA-249,Aslam Shah,Muttahida Qaumi Movement Pakistan,13534,0,0,0,0,39.58 %
3020,Karachi,Karachi,NA-249,Fouzia Hameed,Pak Sarzameen Party,1617,0,0,0,0,39.58 %
3021,Karachi,Karachi,NA-249,Hafiz Muhammad Mursalen,Independent,122,0,0,0,0,39.58 %
3022,Karachi,Karachi,NA-249,Haji Muhammad,Pashtoonkhwa Milli Awami Party,241,0,0,0,0,39.58 %
3023,Karachi,Karachi,NA-249,Hazrat Umar,Pakistan Muslim Alliance,464,0,0,0,0,39.58 %
3024,Karachi,Karachi,NA-249,Kamran Akhter,Independent,227,0,0,0,0,39.58 %
3025,Karachi,Karachi,NA-249,Mian Muhammad Shehbaz Sharif,Pakistan Muslim League (N),34626,0,0,0,0,39.58 %
3026,Karachi,Karachi,NA-249,Mohammad Salman Khan Baloch,Independent,234,0,0,0,0,39.58 %
3027,Karachi,Karachi,NA-249,Qadir Khan Mandokhail,Pakistan Peoples Party Parliamentarians,7236,0,0,0,0,39.58 %
3028,Karachi,Karachi,NA-249,Syed Atta Ullah Shah,Muttahida Majlis-e-Amal Pakistan,10307,0,0,0,0,39.58 %
3029,Karachi,Karachi,NA-250,Attaullah,Pakistan Tehreek-e-Insaf,36049,146717,3136,149853,400675,37.4 %
3030,Karachi,Karachi,NA-250,Ali Ahmad,Pakistan Peoples Party Parliamentarians,24690,0,0,0,0,37.4 %
3031,Karachi,Karachi,NA-250,Aslam Shah,Independent,116,0,0,0,0,37.4 %
3032,Karachi,Karachi,NA-250,Attaullah,Allah-o-Akbar Tehreek,786,0,0,0,0,37.4 %
3033,Karachi,Karachi,NA-250,Fayyaz Kaim Khani,Muttahida Qaumi Movement Pakistan,29086,0,0,0,0,37.4 %
3034,Karachi,Karachi,NA-250,Mahmood Khan,Pashtoonkhwa Milli Awami Party,406,0,0,0,0,37.4 %
3035,Karachi,Karachi,NA-250,Muhammad Ashraf,Independent,141,0,0,0,0,37.4 %
3036,Karachi,Karachi,NA-250,Muhammad Ishaq,Mohajir Qaumi Movement Pakistan,272,0,0,0,0,37.4 %
3037,Karachi,Karachi,NA-250,Naeem,Muttahida Majlis-e-Amal Pakistan,22629,0,0,0,0,37.4 %
3038,Karachi,Karachi,NA-250,Shahi Syed,Awami National Party,11385,0,0,0,0,37.4 %
3039,Karachi,Karachi,NA-250,Syed Hafiz Ud Din,Pak Sarzameen Party,5563,0,0,0,0,37.4 %
3040,Karachi,Karachi,NA-250,Syed Kashif Ali,Tehreek-e-Labbaik Pakistan,13496,0,0,0,0,37.4 %
3041,Karachi,Karachi,NA-250,SYED SHAH NAWAZ,Independent,2098,0,0,0,0,37.4 %
3042,Karachi,Karachi,NA-251,SYED AMIN UL HAQUE,Muttahida Qaumi Movement Pakistan,56888,174404,3325,177729,405652,43.81 %
3043,Karachi,Karachi,NA-251,SYED SHAHID IQBAL,Independent,1179,0,0,0,0,43.81 %
3044,Karachi,Karachi,NA-251,ASIF SALEM,Independent,106,0,0,0,0,43.81 %
3045,Karachi,Karachi,NA-251,MOHAMMAD ASLAM,Pakistan Tehreek-e-Insaf,33462,0,0,0,0,43.81 %
3046,Karachi,Karachi,NA-251,MUHAMMAD NEHAL MALIK,Pak Sarzameen Party,5653,0,0,0,0,43.81 %
3047,Karachi,Karachi,NA-251,NAEEM ULLAH,Pakistan Muslim Alliance,1974,0,0,0,0,43.81 %
3048,Karachi,Karachi,NA-251,MOHAMMAD MUMTAZ HUSSAIN ANSARI,Tehreek-e-Labbaik Pakistan,30524,0,0,0,0,43.81 %
3049,Karachi,Karachi,NA-251,MOHAMMAD LAEEQUE KHAN,Muttahida Majlis-e-Amal Pakistan,21812,0,0,0,0,43.81 %
3050,Karachi,Karachi,NA-251,MUHAMMAD JAMIL ZIA,Pakistan Peoples Party Parliamentarians,9616,0,0,0,0,43.81 %
3051,Karachi,Karachi,NA-251,FAHAD SHAFIQ,Pakistan Muslim League (N),8160,0,0,0,0,43.81 %
3052,Karachi,Karachi,NA-251,SOHAIL KHAN,All Pakistan Muslim League,2730,0,0,0,0,43.81 %
3053,Karachi,Karachi,NA-251,ZIARAT KHAN,Independent,277,0,0,0,0,43.81 %
3054,Karachi,Karachi,NA-251,IQRA MUZZAMMAL,Allah-o-Akbar Tehreek,2023,0,0,0,0,43.81 %
3055,Karachi,Karachi,NA-252,Aftab Jehangir,Pakistan Tehreek-e-Insaf,21065,84542,2215,86757,219042,39.61 %
3056,Karachi,Karachi,NA-252,Abdul Khaliq Mirza,Pakistan Peoples Party Parliamentarians,9909,0,0,0,0,39.61 %
3057,Karachi,Karachi,NA-252,Abdul Latif Rind,Pakistan Muslim League,1662,0,0,0,0,39.61 %
3058,Karachi,Karachi,NA-252,Abdul Majeed,Muttahida Majlis-e-Amal Pakistan,10074,0,0,0,0,39.61 %
3059,Karachi,Karachi,NA-252,Abdul Qadir Khanzada,Muttahida Qaumi Movement Pakistan,17858,0,0,0,0,39.61 %
3060,Karachi,Karachi,NA-252,Aftkhar Akbar Randhawa,Pak Sarzameen Party,4786,0,0,0,0,39.61 %
3061,Karachi,Karachi,NA-252,Akram Khan,Independent,646,0,0,0,0,39.61 %
3062,Karachi,Karachi,NA-252,Farhat Hussain,Independent,235,0,0,0,0,39.61 %
3063,Karachi,Karachi,NA-252,Fazal Rabbi,Independent,166,0,0,0,0,39.61 %
3064,Karachi,Karachi,NA-252,Muhammad Ayub Khan,Pakistan Muslim League (N),6495,0,0,0,0,39.61 %
3065,Karachi,Karachi,NA-252,Muhammad Furqan,Tehreek-e-Labbaik Pakistan,10107,0,0,0,0,39.61 %
3066,Karachi,Karachi,NA-252,Muhammad Qamar Siddique,Pasban Pakistan.,135,0,0,0,0,39.61 %
3067,Karachi,Karachi,NA-252,Muhammad Sajid Hussain,Independent,287,0,0,0,0,39.61 %
3068,Karachi,Karachi,NA-252,Riaz Khan,Independent,73,0,0,0,0,39.61 %
3069,Karachi,Karachi,NA-252,Samina Sohail,Independent,994,0,0,0,0,39.61 %
3070,Karachi,Karachi,NA-252,Sheikh Abdullah,Independent,50,0,0,0,0,39.61 %
3071,Karachi,Karachi,NA-253,Usama Qadri,Muttahida Qaumi Movement Pakistan,52426,152046,1970,154016,404053,38.12 %
3072,Karachi,Karachi,NA-253,Abdul Hakim Quaid,Pasban Pakistan.,135,0,0,0,0,38.12 %
3073,Karachi,Karachi,NA-253,Muhammmad Ashraf Jabbar,Pakistan Tehreek-e-Insaf,39145,0,0,0,0,38.12 %
3074,Karachi,Karachi,NA-253,Munim Zafar Khan,Muttahida Majlis-e-Amal Pakistan,9357,0,0,0,0,38.12 %
3075,Karachi,Karachi,NA-253,Muhammad Ali,Jannat Pakistan Party,59,0,0,0,0,38.12 %
3076,Karachi,Karachi,NA-253,Anmber Naeem,All Pakistan Muslim League,977,0,0,0,0,38.12 %
3077,Karachi,Karachi,NA-253,Chaudhary Muhammad Javed ishaq,Pakistan Peoples Party Parliamentarians,3270,0,0,0,0,38.12 %
3078,Karachi,Karachi,NA-253,Zain ul abidin,Pakistan Kissan Ittehad(Ch. Anwar),167,0,0,0,0,38.12 %
3079,Karachi,Karachi,NA-253,Muhammad Amjid Ali,Tehreek-e-Labbaik Pakistan,24794,0,0,0,0,38.12 %
3080,Karachi,Karachi,NA-253,Muhammad Anzar Siddiq,Independent,94,0,0,0,0,38.12 %
3081,Karachi,Karachi,NA-253,Syed Mustafa Kamal,Pak Sarzameen Party,12891,0,0,0,0,38.12 %
3082,Karachi,Karachi,NA-253,Muhammad Usman,Independent,40,0,0,0,0,38.12 %
3083,Karachi,Karachi,NA-253,Sarwat Ejaz,Pakistan Sunni Tehreek,1217,0,0,0,0,38.12 %
3084,Karachi,Karachi,NA-253,Omar Omari,Independent,20,0,0,0,0,38.12 %
3085,Karachi,Karachi,NA-253,Muhamamad Farooq Khan,Mohajir Qaumi Movement Pakistan,161,0,0,0,0,38.12 %
3086,Karachi,Karachi,NA-253,Khalid Mumtaz,Pakistan Muslim League (N),6763,0,0,0,0,38.12 %
3087,Karachi,Karachi,NA-253,Abdul Waseem,Independent,39,0,0,0,0,38.12 %
3088,Karachi,Karachi,NA-253,Muhammad Abid,Jamiat Ulama-e-Islam Pakistan (S),308,0,0,0,0,38.12 %
3089,Karachi,Karachi,NA-253,Khuwaja Izhar Ul Hassan,Independent,183,0,0,0,0,38.12 %
3090,Karachi,Karachi,NA-254,Muhammad Aslam Khan,Pakistan Tehreek-e-Insaf,75702,196063,2834,198897,507438,39.2 %
3091,Karachi,Karachi,NA-254,Liza Mehdi,Pakistan Peoples Party Parliamentarians,3416,0,0,0,0,39.2 %
3092,Karachi,Karachi,NA-254,Muhammad Iftikhar Alam,Independent,559,0,0,0,0,39.2 %
3093,Karachi,Karachi,NA-254,Syed Rashid Rizvi,Independent,352,0,0,0,0,39.2 %
3094,Karachi,Karachi,NA-254,Rashid Naseem,Muttahida Majlis-e-Amal Pakistan,26373,0,0,0,0,39.2 %
3095,Karachi,Karachi,NA-254,Muhammad Ateeq,Tehreek-e-Labbaik Pakistan,28546,0,0,0,0,39.2 %
3096,Karachi,Karachi,NA-254,Qazi Saleem Haider,Independent,333,0,0,0,0,39.2 %
3097,Karachi,Karachi,NA-254,Danish Turabi,Independent,0,0,0,0,0,39.2 %
3098,Karachi,Karachi,NA-254,Sheikh Salahud din,Muttahida Qaumi Movement Pakistan,48813,0,0,0,0,39.2 %
3099,Karachi,Karachi,NA-254,Arshad Abdullah Vohra,Pak Sarzameen Party,9013,0,0,0,0,39.2 %
3100,Karachi,Karachi,NA-254,Afaq Shafqat,Mohajir Qaumi Movement Pakistan,358,0,0,0,0,39.2 %
3101,Karachi,Karachi,NA-254,Syed Muhammad Ali Abidi,Majlis-e-Wahdat-e-Muslimeen Pakistan,1322,0,0,0,0,39.2 %
3102,Karachi,Karachi,NA-254,Wali Muhammad,Pakistan Kissan Ittehad(Ch. Anwar),389,0,0,0,0,39.2 %
3103,Karachi,Karachi,NA-254,Syed Abdul Mateen,Independent,356,0,0,0,0,39.2 %
3104,Karachi,Karachi,NA-254,Syed Rehmat Ullah,Independent,307,0,0,0,0,39.2 %
3105,Karachi,Karachi,NA-254,Nasir Ahmad,Pakistan Falah Party,94,0,0,0,0,39.2 %
3106,Karachi,Karachi,NA-254,Muhammad Faisal,Independent,130,0,0,0,0,39.2 %
3107,Karachi,Karachi,NA-255,KHALID MAQBOOL SIDDIQUI,Muttahida Qaumi Movement Pakistan,59807,172253,2153,174406,460110,37.91 %
3108,Karachi,Karachi,NA-255,ABDUL SAMAD SARDAR,Independent,199,0,0,0,0,37.91 %
3109,Karachi,Karachi,NA-255,ARSALAN KHAN,Awami National Party,667,0,0,0,0,37.91 %
3110,Karachi,Karachi,NA-255,Ata Ul Mostafah Jameel,Pak Sarzameen Party,8099,0,0,0,0,37.91 %
3111,Karachi,Karachi,NA-255,FAIZAN AHMED,Mohajir Qaumi Movement Pakistan,264,0,0,0,0,37.91 %
3112,Karachi,Karachi,NA-255,MEHMOOD BAQI MOULVI,Pakistan Tehreek-e-Insaf,50352,0,0,0,0,37.91 %
3113,Karachi,Karachi,NA-255,MOHAMMED JAMEEL AHMED KHAN,All Pakistan Muslim League,2751,0,0,0,0,37.91 %
3114,Karachi,Karachi,NA-255,MOHAMMED MUSTAQEEM QURASHI,Muttahida Majlis-e-Amal Pakistan,11323,0,0,0,0,37.91 %
3115,Karachi,Karachi,NA-255,Muhammad Adeel,Tehreek-e-Labbaik Pakistan,21289,0,0,0,0,37.91 %
3116,Karachi,Karachi,NA-255,MUHAMMAD MASOOD UDDIN AYUBI,Independent,384,0,0,0,0,37.91 %
3117,Karachi,Karachi,NA-255,Muhammad Zahid Awan,Pakistan Muslim Alliance,1248,0,0,0,0,37.91 %
3118,Karachi,Karachi,NA-255,MUHAMMED JAWED HANIF KHAN,Independent,86,0,0,0,0,37.91 %
3119,Karachi,Karachi,NA-255,MUHAMMED KAMRAM KHAN,Independent,70,0,0,0,0,37.91 %
3120,Karachi,Karachi,NA-255,NASIR UDDIN MEHMOOD,Pakistan Muslim League (N),7608,0,0,0,0,37.91 %
3121,Karachi,Karachi,NA-255,ZAFAR AHMED SIDDIQUI,Pakistan Peoples Party Parliamentarians,8106,0,0,0,0,37.91 %
3122,Karachi,Karachi,NA-256,Muhammad Najeeb Haroon,Pakistan Tehreek-e-Insaf,89850,198866,3118,201984,489665,41.25 %
3123,Karachi,Karachi,NA-256,Muhammad Adil Siddiqui,Pak Sarzameen Party,9030,0,0,0,0,41.25 %
3124,Karachi,Karachi,NA-256,Ishtiaq Ahmed Shad,Pakistan Falah Party,141,0,0,0,0,41.25 %
3125,Karachi,Karachi,NA-256,Rehan Mansoor,Independent,129,0,0,0,0,41.25 %
3126,Karachi,Karachi,NA-256,Muhammad Zaman Khan Lodhi,Independent,101,0,0,0,0,41.25 %
3127,Karachi,Karachi,NA-256,Meraj Ul Huda Siddiqui,Muttahida Majlis-e-Amal Pakistan,22364,0,0,0,0,41.25 %
3128,Karachi,Karachi,NA-256,Muhammad Riaz Haider,Independent,149,0,0,0,0,41.25 %
3129,Karachi,Karachi,NA-256,Syed Sajid Hassan,Pakistan Peoples Party Parliamentarians,7587,0,0,0,0,41.25 %
3130,Karachi,Karachi,NA-256,Shahid Hussain,Independent,2751,0,0,0,0,41.25 %
3131,Karachi,Karachi,NA-256,Amir Wali uddin Chishti,Muttahida Qaumi Movement Pakistan,45575,0,0,0,0,41.25 %
3132,Karachi,Karachi,NA-256,Zain Aquil,Independent,306,0,0,0,0,41.25 %
3133,Karachi,Karachi,NA-256,Dost Mohammad Faizi,Pakistan Muslim League (N),9221,0,0,0,0,41.25 %
3134,Karachi,Karachi,NA-256,Muhammad Irshad Siddiqui,Independent,22,0,0,0,0,41.25 %
3135,Karachi,Karachi,NA-256,Sofia Yaqoob,Awami National Party,2465,0,0,0,0,41.25 %
3136,Karachi,Karachi,NA-256,Muhammad Afsar Ali Khan,Independent,31,0,0,0,0,41.25 %
3137,Karachi,Karachi,NA-256,Muhammad Ali Qadri,Tehreek-e-Labbaik Pakistan,9144,0,0,0,0,41.25 %
3138,Killa,Killa,NA-257,Abdul Wasay,Muttahida Majlis-e-Amal Pakistan,43851,117972,8339,126311,269575,46.86 %
3139,Killa,Killa,NA-257,Amanullah,Awami National Party,3270,0,0,0,0,46.86 %
3140,Killa,Killa,NA-257,Sheikh Imran Babar,Pakistan Peoples Party Parliamentarians,378,0,0,0,0,46.86 %
3141,Killa,Killa,NA-257,Sheikh Abdul Sattar,Independent,5766,0,0,0,0,46.86 %
3142,Killa,Killa,NA-257,Allah Noor,Pashtoonkhwa Milli Awami Party,22446,0,0,0,0,46.86 %
3143,Killa,Killa,NA-257,Abdul Rauf,Jamiat Ulma-e-Islam Nazryati Pakistan,21796,0,0,0,0,46.86 %
3144,Killa,Killa,NA-257,Atta Muhammad,Balochistan Awami Party,2399,0,0,0,0,46.86 %
3145,Killa,Killa,NA-257,Ain u Din,Balochistan National Party,151,0,0,0,0,46.86 %
3146,Killa,Killa,NA-257,Najm u Din,Jamiat Ulama-e-Islam Pakistan (S),981,0,0,0,0,46.86 %
3147,Killa,Killa,NA-257,Muhammad Naseem,Independent,447,0,0,0,0,46.86 %
3148,Killa,Killa,NA-257,Muhammad Amin Khan Jogizai,Pakistan Tehreek-e-Insaf,16487,0,0,0,0,46.86 %
3149,Loralai,Loralai-cum-Musa,NA-258,Muhammad Israr Tareen,Balochistan Awami Party,42938,158583,6773,165356,313891,52.68 %
3150,Loralai,Loralai-cum-Musa,NA-258,Abdul Raziq,Awami National Party,4272,0,0,0,0,52.68 %
3151,Loralai,Loralai-cum-Musa,NA-258,Amir Zaman,Muttahida Majlis-e-Amal Pakistan,38457,0,0,0,0,52.68 %
3152,Loralai,Loralai-cum-Musa,NA-258,Ashraf Khan,Tehreek Jawanan Pakistan,1049,0,0,0,0,52.68 %
3153,Loralai,Loralai-cum-Musa,NA-258,Azeem Jan,Jamiat Ulma-e-Islam Nazryati Pakistan,170,0,0,0,0,52.68 %
3154,Loralai,Loralai-cum-Musa,NA-258,Habib ur Rehman,Pashtoonkhwa Milli Awami Party,22596,0,0,0,0,52.68 %
3155,Loralai,Loralai-cum-Musa,NA-258,Hafiz Nasrullah,Pakistan Rah-e-Haq Party,354,0,0,0,0,52.68 %
3156,Loralai,Loralai-cum-Musa,NA-258,Haidar Khan Nasar,Independent,770,0,0,0,0,52.68 %
3157,Loralai,Loralai-cum-Musa,NA-258,Haq Nawaz Buzdar,Balochistan National Party,189,0,0,0,0,52.68 %
3158,Loralai,Loralai-cum-Musa,NA-258,Khalil ur Rehman,National Party,36,0,0,0,0,52.68 %
3159,Loralai,Loralai-cum-Musa,NA-258,Muhammad Ikhlas,Independent,337,0,0,0,0,52.68 %
3160,Loralai,Loralai-cum-Musa,NA-258,Muhammad Iqbal Tareen,Independent,156,0,0,0,0,52.68 %
3161,Loralai,Loralai-cum-Musa,NA-258,Rehmatullah,Jamiat Ulama-e-Islam Pakistan (S),266,0,0,0,0,52.68 %
3162,Loralai,Loralai-cum-Musa,NA-258,Sarbuland Khan Jogezai,Pakistan Peoples Party Parliamentarians,2687,0,0,0,0,52.68 %
3163,Loralai,Loralai-cum-Musa,NA-258,Sardar Muhammad Yaqoob Nasar,Pakistan Muslim League (N),25792,0,0,0,0,52.68 %
3164,Loralai,Loralai-cum-Musa,NA-258,Sikandar Hayat Khan Jogezai,Independent,441,0,0,0,0,52.68 %
3165,Loralai,Loralai-cum-Musa,NA-258,Syed Alam Shah,Independent,476,0,0,0,0,52.68 %
3166,Loralai,Loralai-cum-Musa,NA-258,Syed Qurban Ali Gharsheen,Pakistan Tehreek-e-Insaf,16738,0,0,0,0,52.68 %
3167,Loralai,Loralai-cum-Musa,NA-258,Wali Dad,Pak Sarzameen Party,949,0,0,0,0,52.68 %
3168,Dera,Dera,NA-259,Nawabzada Shahzain Bugtti,Jamhoori Wattan Party,22787,147640,11508,159148,355316,44.79 %
3169,Dera,Dera,NA-259,Abdul Ghaffar,Balochistan National Party,3016,0,0,0,0,44.79 %
3170,Dera,Dera,NA-259,Abdul Hayee Baloch,Balochistan National Movement,2318,0,0,0,0,44.79 %
3171,Dera,Dera,NA-259,Ahmed Jan,Independent,88,0,0,0,0,44.79 %
3172,Dera,Dera,NA-259,Allah Dad,Awami National Party,141,0,0,0,0,44.79 %
3173,Dera,Dera,NA-259,Attaullah,Independent,2840,0,0,0,0,44.79 %
3174,Dera,Dera,NA-259,Babar Marghzani,Pakistan Tehreek-e-Insaf,5422,0,0,0,0,44.79 %
3175,Dera,Dera,NA-259,Faqeer Muhammad,Independent,161,0,0,0,0,44.79 %
3176,Dera,Dera,NA-259,Faqeerullah Jan,Tehreek-e-Labbaik Islam,2090,0,0,0,0,44.79 %
3177,Dera,Dera,NA-259,Hasnain Iqbal Minhas,Pakistan Justice & Democratic Party,359,0,0,0,0,44.79 %
3178,Dera,Dera,NA-259,Jalamb Khan Bugti,Independent,5527,0,0,0,0,44.79 %
3179,Dera,Dera,NA-259,Khan Muhammad,Independent,320,0,0,0,0,44.79 %
3180,Dera,Dera,NA-259,Kohdayar Marri,Independent,97,0,0,0,0,44.79 %
3181,Dera,Dera,NA-259,Mehrab Khan,National Party,1868,0,0,0,0,44.79 %
3182,Dera,Dera,NA-259,Mian Khan,Independent,16300,0,0,0,0,44.79 %
3183,Dera,Dera,NA-259,Mir Baz Muhammad,Muttahida Majlis-e-Amal Pakistan,6113,0,0,0,0,44.79 %
3184,Dera,Dera,NA-259,Mir Dostain Khan Domki,Balochistan Awami Party,11930,0,0,0,0,44.79 %
3185,Dera,Dera,NA-259,Mir Hair Bayar Khan Domki,Independent,12808,0,0,0,0,44.79 %
3186,Dera,Dera,NA-259,Mir Ibrar Khan Khetran,Pak Sarzameen Party,141,0,0,0,0,44.79 %
3187,Dera,Dera,NA-259,Mir Liaqat Ali Khan,Independent,5243,0,0,0,0,44.79 %
3188,Dera,Dera,NA-259,Mir Muhammad Khan,Balochistan National Party (Awami),307,0,0,0,0,44.79 %
3189,Dera,Dera,NA-259,Mir Shah Nawaz Khan Marri,Independent,255,0,0,0,0,44.79 %
3190,Dera,Dera,NA-259,Mir Tariq Mehmood Kethran,Independent,21213,0,0,0,0,44.79 %
3191,Dera,Dera,NA-259,Muhammad Saddique,Tehreek-e-Labbaik Pakistan,2879,0,0,0,0,44.79 %
3192,Dera,Dera,NA-259,Nawab Muhammad Mir Ali Bugti,Independent,583,0,0,0,0,44.79 %
3193,Dera,Dera,NA-259,nawabzada Ghazain Khan Marri,Independent,215,0,0,0,0,44.79 %
3194,Dera,Dera,NA-259,Noor Ahmed Shah,Pashtoonkhwa Milli Awami Party,2575,0,0,0,0,44.79 %
3195,Dera,Dera,NA-259,Sardar Mir Baz Muhammad Khan Khetran,Pakistan Peoples Party Parliamentarians,17578,0,0,0,0,44.79 %
3196,Dera,Dera,NA-259,Shahzadi,Independent,967,0,0,0,0,44.79 %
3197,Dera,Dera,NA-259,Sheraz Ali,Independent,336,0,0,0,0,44.79 %
3198,Dera,Dera,NA-259,Syed Abdul Hayee Shah Rashdi,Independent,1164,0,0,0,0,44.79 %
3199,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Khalid Hussain Magsi,Balochistan Awami Party,53330,129617,13597,143214,365862,39.14 %
3200,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Abdul Majid,Jamote Qaumi Movement,3238,0,0,0,0,39.14 %
3201,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Abdul Sattar,Independent,355,0,0,0,0,39.14 %
3202,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Ali Hassan,National Party,417,0,0,0,0,39.14 %
3203,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Aurangzeb Alamgir Magsi,Independent,2723,0,0,0,0,39.14 %
3204,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Ghulam Haider,Independent,231,0,0,0,0,39.14 %
3205,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Ghulam Rasool,Independent,2822,0,0,0,0,39.14 %
3206,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Izhar Hussain,Independent,992,0,0,0,0,39.14 %
3207,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Mir Khan,Independent,185,0,0,0,0,39.14 %
3208,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Mir Muhammad Asim Kurd,Independent,468,0,0,0,0,39.14 %
3209,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Mir Muhammad Hashim Khan,Independent,49,0,0,0,0,39.14 %
3210,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Mir Muhammad Magsi,Pak Sarzameen Party,50,0,0,0,0,39.14 %
3211,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Mir Sardar Khan Rind,Independent,113,0,0,0,0,39.14 %
3212,Nasirabad,Nasirabad-cum-Kachhi-cum-Jhal,NA-260,Molvi Muhammad Abdullah,Muttahida Majlis-e-Amal Pakistan,10009,0,0,0,0,39.14 %
